LOCATION_ID,DATE,COVID_COUNT,COVID_DEATHS,COVID_TEST,COUNTY_NAME,pos_rate,death_03da,death_05da,death_07da,death_15da,death_21da,test_03da,test_05da,test_07da,test_15da,test_21da,case_03da,case_05da,case_07da,case_15da,case_21da,pos_rate_03da,pos_rate_05da,pos_rate_07da,pos_rate_15da,pos_rate_21da
18025,2020-03-25,0,0,2,Crawford,0,0,0,0,0,0,3.3,3.6,3.1,2.3,2.4,0,0.2,0.1,0.1,0.2,0,0,NaN,NaN,NaN
18025,2020-03-26,0,0,4,Crawford,0,0,0,0,0,0,4,4,3.3,2.7,2.5,0.3,0.2,0.1,0.2,0.3,0.1,0,0,NaN,NaN
18025,2020-03-27,1,0,6,Crawford,0.16666666666666666,0,0,0,0,0,4.7,3.4,3.3,2.7,2.8,0.3,0.2,0.1,0.3,0.4,0.1,0,0,NaN,NaN
18025,2020-03-28,0,0,4,Crawford,0,0,0,0,0,0,3.7,3.4,3.1,2.9,2.9,0.3,0.2,0.1,0.3,0.5,0.1,0,0,NaN,NaN
18025,2020-03-29,0,0,1,Crawford,0,0,0,0,0,0,2.3,3.2,3.3,2.9,3,0,0.2,0.1,0.4,0.5,0,0,0,NaN,NaN
18025,2020-03-30,0,0,2,Crawford,0,0,0,0,0,0,2,2.6,3.4,3.5,3.1,0,0,0.4,0.6,0.6,0,0,0.1,0.1,NaN
18025,2020-03-31,0,0,3,Crawford,0,0,0,0,0,0,2.7,2.8,3.1,3.7,3.3,0,0.4,0.6,0.7,0.6,0,0.1,0.1,0.2,NaN
18025,2020-04-01,0,0,3,Crawford,0,0,0,0,0,0,3.7,3.4,2.9,3.6,3.3,0.7,0.8,0.6,0.7,0.6,0.1,0.2,0.1,0.2,NaN
18025,2020-04-02,2,0,5,Crawford,0.4,0,0,0,0,0,4,3.4,3,3.8,3.3,1.3,0.8,0.7,0.8,0.6,0.3,0.2,0.2,0.2,NaN
18025,2020-04-03,2,0,4,Crawford,0.5,0,0,0,0,0,3.7,3.2,3.9,3.7,3.5,1.3,1,1.1,0.8,0.6,0.3,0.3,0.3,0.2,NaN
18025,2020-04-04,0,0,2,Crawford,0,0,0,0,0,0,2.7,4.2,4.1,3.4,3.5,1,1.6,1.4,0.7,0.6,0.3,0.4,0.3,0.2,NaN
18025,2020-04-05,1,0,2,Crawford,0.5,0,0,0,0,0,4,4.2,4.1,3.1,3.4,1.3,1.6,1.4,0.7,0.6,0.3,0.4,0.3,NaN,NaN
18025,2020-04-06,3,0,8,Crawford,0.375,0,0,0,0,0,5,4,4.1,3.5,3.3,2,1.2,1.3,0.7,0.6,0.4,0.3,0.3,NaN,NaN
18025,2020-04-07,2,0,5,Crawford,0.4,0,0,0,0,0,5.3,4.6,4,3.6,3.3,1.7,1.4,1,0.7,0.5,0.3,0.3,0.2,NaN,NaN
18025,2020-04-08,0,0,3,Crawford,0,0,0,0,0,0,4.3,4.8,3.9,3.5,3.2,1,1.2,1,0.7,0.5,0.2,0.2,0.2,NaN,NaN
18025,2020-04-09,1,0,5,Crawford,0.2,0,0,0,0,0,3.7,3.4,3.6,3.4,3.3,0.3,0.6,0.9,0.7,0.6,0.1,0.1,NaN,NaN,NaN
18025,2020-04-10,0,0,3,Crawford,0,0,0,0,0,0,3,2.4,3.4,3.5,3.6,0.3,0.2,0.4,0.6,0.6,0.1,NaN,NaN,NaN,NaN
18025,2020-04-11,0,0,1,Crawford,0,0,0,0,0,0,1.3,3.2,3.1,3.3,3.9,0,0.2,0.1,0.5,0.6,NaN,NaN,NaN,NaN,NaN
18025,2020-04-12,0,0,0,Crawford,NaN,0,0,0,0,0,2.7,2.8,2.9,3.3,4,0,0,0.1,0.5,0.6,NaN,NaN,NaN,NaN,NaN
18025,2020-04-13,0,0,7,Crawford,0,0,0,0,0,0,3.3,2.4,2.4,3.7,3.8,0,0,0,0.5,0.6,NaN,NaN,NaN,NaN,NaN
18025,2020-04-14,0,0,3,Crawford,0,0,0,0,0,0,3.7,2.6,2.9,3.9,3.6,0,0,0,0.3,0.5,0,NaN,NaN,NaN,NaN
18025,2020-04-15,0,0,1,Crawford,0,0,0,0,0,0,2,3.8,3,3.8,3.7,0,0,0,0.2,0.5,0,0,NaN,NaN,NaN
18025,2020-04-16,0,0,2,Crawford,0,0,0,0,0,0,3,2.8,3.3,3.7,3.7,0,0,0.1,0.3,0.5,0,0,0.1,NaN,NaN
18025,2020-04-17,0,0,6,Crawford,0,0,0,0,0,0,3.3,2.6,3.4,3.4,3.7,0,0.2,0.1,0.3,0.3,0,0.1,0.1,NaN,NaN
18025,2020-04-18,0,0,2,Crawford,0,0,0,0,0,0,3.3,4,4.4,3.5,3.8,0.3,0.2,0.1,0.3,0.3,0.2,0.1,0.1,NaN,NaN
18025,2020-04-19,1,0,2,Crawford,0.5,0,0,0,0,0,4,5.6,4.9,3.5,4,0.3,0.2,0.3,0.3,0.3,0.2,0.1,0.1,NaN,NaN
18025,2020-04-20,0,0,8,Crawford,0,0,0,0,0,0,6.7,5.2,4.9,4,3.9,0.3,0.4,0.6,0.3,0.2,0.2,0.1,0.2,NaN,NaN
18025,2020-04-21,0,0,10,Crawford,0,0,0,0,0,0,7.3,5.2,4,4,4.1,0.3,0.8,0.6,0.3,0.3,0.1,0.3,NaN,NaN,NaN
18025,2020-04-22,1,0,4,Crawford,0.25,0,0,0,0,0,5.3,4.8,4.3,4.3,4.2,1,0.6,0.6,0.3,0.3,0.4,NaN,NaN,NaN,NaN
18025,2020-04-23,2,0,2,Crawford,1,0,0,0,0,0,2,4,4.1,4.4,4.2,1,0.6,0.4,0.3,0.3,NaN,NaN,NaN,NaN,NaN
18025,2020-04-24,0,0,0,Crawford,NaN,0,0,0,0,0,2,2.2,4.1,4.8,4.1,0.7,0.6,0.4,0.4,0.3,NaN,NaN,NaN,NaN,NaN
18025,2020-04-25,0,0,4,Crawford,0,0,0,0,0,0,1.7,3,3.7,4.6,4.4,0,0.4,0.6,0.4,0.3,NaN,NaN,NaN,NaN,NaN
18025,2020-04-26,0,0,1,Crawford,0,0,0,0,0,0,4.3,4,4.1,4.5,4.5,0,0.2,0.4,0.4,0.4,0,NaN,NaN,NaN,NaN
18025,2020-04-27,0,0,8,Crawford,0,0,0,0,0,0,5.3,5.4,4.3,4.7,4.8,0.3,0.2,0.1,0.4,0.4,0,0,NaN,NaN,NaN
18025,2020-04-28,1,0,7,Crawford,0.14285714285714285,0,0,0,0,0,7.3,5.2,5.4,4.7,4.8,0.3,0.2,0.3,0.4,0.4,0,0,0,NaN,NaN
18025,2020-04-29,0,0,7,Crawford,0,0,0,0,0,0,5.7,6.6,5.3,4.3,4.8,0.3,0.4,0.3,0.5,0.4,0,0.1,0,NaN,NaN
18025,2020-04-30,0,0,3,Crawford,0,0,0,0,0,0,6,5.6,5.3,4.6,4.7,0.3,0.4,0.3,0.4,0.3,0,0.1,0,NaN,NaN
18025,2020-05-01,1,0,8,Crawford,0.125,0,0,0,0,0,4.7,4.4,4.9,4.8,4.8,0.3,0.2,0.4,0.3,0.3,0,0,0.1,NaN,NaN
18025,2020-05-02,0,0,3,Crawford,0,0,0,0,0,0,4,4,5,4.9,4.3,0.3,0.4,0.3,0.3,0.4,0,0.1,0,0.1,NaN
18025,2020-05-03,0,0,1,Crawford,0,0,0,0,0,0,3,5,4.4,4.7,4.5,0.3,0.4,0.4,0.3,0.3,0.1,0.1,0.1,0.1,NaN
18025,2020-05-04,1,0,5,Crawford,0.2,0,0,0,0,0,4.7,4,5.3,5.3,4.8,0.3,0.4,0.4,0.3,0.3,0.1,0.1,0.1,0.1,NaN
18025,2020-05-05,0,0,8,Crawford,0,0,0,0,0,0,5.3,5.2,4.9,4.7,5.7,0.7,0.4,0.3,0.3,0.3,0.2,0.1,0.1,Inf,Inf
18025,2020-05-06,1,0,3,Crawford,0.3333333333333333,0,0,0,0,0,6.7,6,4.7,4.9,5.6,0.3,0.4,0.3,0.3,0.3,0.1,0.1,0.1,Inf,Inf
18025,2020-05-07,0,0,9,Crawford,0,0,0,0,0,0,5.7,5.4,4.7,4.9,5.7,0.3,0.2,0.3,0.3,0.3,0.1,0.1,0.1,Inf,Inf
18025,2020-05-08,0,0,5,Crawford,0,0,0,0,0,0,5.3,4,5.3,5.9,5.5,0,0.2,0.1,0.3,0.3,0,0.1,0,Inf,Inf
18025,2020-05-09,0,0,2,Crawford,0,0,0,0,0,0,2.7,5.2,4.1,5.6,5.7,0,0,0.3,0.3,0.2,0,0,Inf,Inf,Inf
18025,2020-05-10,0,0,1,Crawford,0,0,0,0,0,0,4,3.4,5,5.5,5.4,0,0.2,0.1,0.3,0.2,0,Inf,Inf,Inf,Inf
18025,2020-05-11,0,0,9,Crawford,0,0,0,0,0,0,3.3,4.2,4.9,5.7,5.6,0.3,0.2,0.3,0.3,0.3,Inf,Inf,Inf,Inf,Inf
18025,2020-05-12,1,0,0,Crawford,Inf,0,0,0,0,0,6,5.4,6.7,6.1,5.3,0.3,0.4,0.3,0.2,0.3,Inf,Inf,Inf,Inf,Inf
18025,2020-05-13,0,0,9,Crawford,0,0,0,0,0,0,5.7,8.8,6.9,5.7,5.2,0.7,0.4,0.3,0.2,0.3,Inf,Inf,Inf,Inf,NaN
18025,2020-05-14,1,0,8,Crawford,0.125,0,0,0,0,0,11.7,7.6,7,5.9,5.1,0.3,0.4,0.3,0.3,0.3,0,Inf,Inf,Inf,NaN
18025,2020-05-15,0,0,18,Crawford,0,0,0,0,0,0,9.7,8,6.3,5.5,5,0.3,0.2,0.3,0.3,0.2,0,0,Inf,Inf,NaN
18025,2020-05-16,0,0,3,Crawford,0,0,0,0,0,0,7.7,7,7.9,5.2,5,0,0.2,0.1,0.3,0.2,0,0,0,NaN,NaN
18025,2020-05-17,0,0,2,Crawford,0,0,0,0,0,0,3,7.6,6.7,5.1,5.1,0,0,0.1,0.3,0.2,0,0,0,NaN,NaN
18025,2020-05-18,0,0,4,Crawford,0,0,0,0,0,0,5.7,4.2,6.6,5.1,5,0,0,0.3,0.3,0.2,0,0,0,NaN,NaN
18025,2020-05-19,0,0,11,Crawford,0,0,0,0,0,0,5.3,5,4.4,5.1,5.2,0,0.4,0.3,0.3,0.2,0,0.1,0,NaN,NaN
18025,2020-05-20,0,0,1,Crawford,0,0,0,0,0,0,6.3,5.2,4,5.4,5.2,0.7,0.4,0.3,0.2,0.2,0.1,0.1,NaN,NaN,NaN
18025,2020-05-21,2,0,7,Crawford,0.2857142857142857,0,0,0,0,0,3.7,4.4,3.7,5.3,5.2,0.7,0.4,0.3,0.2,0.2,0.1,NaN,NaN,NaN,NaN
18025,2020-05-22,0,0,3,Crawford,0,0,0,0,0,0,3.3,2.2,3.4,5.4,5.4,0.7,0.4,0.3,0.1,0.2,NaN,NaN,NaN,NaN,NaN
18025,2020-05-23,0,0,0,Crawford,NaN,0,0,0,0,0,1,2.4,3,4.3,6,0,0.4,0.3,0.1,0.1,NaN,NaN,NaN,NaN,NaN
18025,2020-05-24,0,0,0,Crawford,NaN,0,0,0,0,0,0.7,2.6,3.6,4.2,6.2,0,0,0.3,0.1,0.1,NaN,NaN,NaN,NaN,NaN
18025,2020-05-25,0,0,2,Crawford,0,0,0,0,0,0,3.3,3,3.7,4.9,6.4,0,0,0,0.1,0.1,NaN,NaN,NaN,NaN,NaN
18025,2020-05-26,0,0,8,Crawford,0,0,0,0,0,0,5,4.6,4.6,5.5,6.4,0,0,0,0.1,0.1,0,NaN,NaN,NaN,NaN
18025,2020-05-27,0,0,5,Crawford,0,0,0,0,0,0,7,6.4,4.9,5.6,6.6,0,0,0,0.1,0.1,0,0,NaN,NaN,NaN
18025,2020-05-28,0,0,8,Crawford,0,0,0,0,0,0,7.3,6.4,5,6.4,6.5,0,0,0,0.2,0.2,0,0,0,NaN,NaN
18025,2020-05-29,0,0,9,Crawford,0,0,0,0,0,0,6.3,5,6.6,7.1,6.4,0,0,0,0.1,0.2,0,0,0,NaN,NaN
18025,2020-05-30,0,0,2,Crawford,0,0,0,0,0,0,4,6.6,7.3,7.3,6.2,0,0,0,0.1,0.2,0,0,0,NaN,NaN
18025,2020-05-31,0,0,1,Crawford,0,0,0,0,0,0,5.3,7.6,8.3,7.4,6.3,0,0,0,0.2,0.2,0,0,0,NaN,NaN
18025,2020-06-01,0,0,13,Crawford,0,0,0,0,0,0,9,8.2,9,7.5,6.2,0,0,0.1,0.2,0.1,0,0,0,0.1,NaN
18025,2020-06-02,0,0,13,Crawford,0,0,0,0,0,0,12.7,10.4,10.3,7.8,6.3,0,0.2,0.1,0.2,0.1,0,0,0,0.1,NaN
18025,2020-06-03,0,0,12,Crawford,0,0,0,0,0,0,12.7,13.8,10.9,7.5,6.4,0.3,0.2,0.1,0.2,0.1,0,0,0,0.1,NaN
18025,2020-06-04,1,0,13,Crawford,0.07692307692307693,0,0,0,0,0,14.3,12.4,10.9,7.5,6.6,0.3,0.2,0.4,0.2,0.1,0,0,0.3,0.1,0.1
18025,2020-06-05,0,0,18,Crawford,0,0,0,0,0,0,12.3,10,9.1,7.3,7,0.3,0.6,0.4,0.2,0.1,0,0.4,0.3,0.1,0.1
18025,2020-06-06,0,0,6,Crawford,0,0,0,0,0,0,8.3,7.8,8.3,6.9,7.2,0.7,0.6,0.4,0.2,0.1,0.7,0.4,0.3,0.1,0.1
18025,2020-06-07,2,0,1,Crawford,2,0,0,0,0,0,2.7,6.6,7,6.9,7.5,0.7,0.4,0.4,0.2,0.1,0.7,0.4,0.3,0.1,0.1
18025,2020-06-08,0,0,1,Crawford,0,0,0,0,0,0,3,3.6,5.9,7.5,8.1,0.7,0.4,0.3,0.2,0.1,0.7,0.4,0.3,0.1,0.1
18025,2020-06-09,0,0,7,Crawford,0,0,0,0,0,0,3.7,3.4,4.1,7.5,8.2,0,0.4,0.3,0.2,0.1,0,0.4,0.3,0.1,0.1
18025,2020-06-10,0,0,3,Crawford,0,0,0,0,0,0,5,4.4,3.6,7.5,10.5,0,0,0.3,0.2,0.1,0,0,0.3,0.1,0.1
18025,2020-06-11,0,0,5,Crawford,0,0,0,0,0,0,4.7,4.6,3.9,8,10.5,0,0,0,0.2,0.1,0,0,0,0.1,0.1
18025,2020-06-12,0,0,6,Crawford,0,0,0,0,0,0,4.3,3.8,5.1,7.9,10.2,0,0,0,0.1,0.1,0,0,0,0.1,0.1
18025,2020-06-13,0,0,2,Crawford,0,0,0,0,0,0,3.7,5.2,6,10,10.4,0,0,0,0.1,0.1,0,0,0,0.1,0.1
18025,2020-06-14,0,0,3,Crawford,0,0,0,0,0,0,5,6.8,7.3,9.7,10.2,0,0,0,0.1,0.1,0,0,0,0.1,0.1
18025,2020-06-15,0,0,10,Crawford,0,0,0,0,0,0,8.7,8,9.4,10.1,9.9,0,0,0,0,0.1,0,0,0,0,0.1
18025,2020-06-16,0,0,13,Crawford,0,0,0,0,0,0,11.7,11.6,10.3,11.2,9.5,0,0,0,0,0.1,0,0,0,0,0.1
18025,2020-06-17,0,0,12,Crawford,0,0,0,0,0,0,15,13.4,17,11.3,9.4,0,0,0,0,0.1,0,0,0,0,0.1
18025,2020-06-18,0,0,20,Crawford,0,0,0,0,0,0,14.7,21.2,16.7,11.4,9.6,0,0,0,0,0,0,0,0,0,0
18025,2020-06-19,0,0,12,Crawford,0,0,0,0,0,0,27,18.8,16.4,11.8,9.7,0,0,0,0,0.1,0,0,0,0,0
18025,2020-06-20,0,0,49,Crawford,0,0,0,0,0,0,20.7,18,17,11.6,9.9,0,0,0,0.1,0.1,0,0,0,0,0
18025,2020-06-21,0,0,1,Crawford,0,0,0,0,0,0,19.3,17.4,16.4,11.8,10.1,0,0,0,0.1,0.1,0,0,0,0,0
18025,2020-06-22,0,0,8,Crawford,0,0,0,0,0,0,8.7,16.6,14.3,11.9,11.2,0,0,0,0.1,0.1,0,0,0,0,0
18025,2020-06-23,0,0,17,Crawford,0,0,0,0,0,0,11,7.8,14.1,11.9,11,0,0,0,0.1,0.1,0,0,0,0,0.1
18025,2020-06-24,0,0,8,Crawford,0,0,0,0,0,0,10,9.8,7.6,11.5,11,0,0,0.1,0.1,0.2,0,0,0,0,0.1
18025,2020-06-25,0,0,5,Crawford,0,0,0,0,0,0,8,8.8,8.1,12.7,11,0,0.2,0.1,0.1,0.2,0,0.1,0,0,0.1
18025,2020-06-26,0,0,11,Crawford,0,0,0,0,0,0,6.3,6.4,7.6,11.5,10.9,0.3,0.2,0.3,0.2,0.2,0.1,0.1,0.1,0.1,0.1
18025,2020-06-27,1,0,3,Crawford,0.3333333333333333,0,0,0,0,0,6.3,5.6,6.7,10.7,10.8,0.3,0.4,0.3,0.3,0.2,0.1,0.1,0.1,0.2,0.1
18025,2020-06-28,0,0,5,Crawford,0,0,0,0,0,0,4,6.8,6.6,7.7,10.4,0.7,0.4,0.3,0.3,0.2,0.2,0.1,0.1,0.2,0.1
18025,2020-06-29,1,0,4,Crawford,0.25,0,0,0,0,0,6.7,6,10,8.1,9.8,0.3,0.4,0.3,0.3,0.3,0.1,0.1,0.1,0.2,0.2
18025,2020-06-30,0,0,11,Crawford,0,0,0,0,0,0,7.3,11.2,8.7,8.3,9.6,0.3,0.2,0.4,0.3,0.3,0.1,0,0.2,0.2,0.2
18025,2020-07-01,0,0,7,Crawford,0,0,0,0,0,0,15.7,10.6,8.4,7.5,7.3,0,0.4,0.6,0.3,0.3,0,0.1,0.4,0.2,0.2
18025,2020-07-02,0,0,29,Crawford,0,0,0,0,0,0,12.7,10,8.1,7.4,7.6,0.3,0.6,0.6,0.4,0.3,0.2,0.5,0.4,0.2,0.2
18025,2020-07-03,1,0,2,Crawford,0.5,0,0,0,0,0,10.7,8.4,8.7,7.5,7.5,1,0.6,0.4,0.4,0.4,0.8,0.5,0.4,0.2,0.2
18025,2020-07-04,2,0,1,Crawford,2,0,0,0,0,0,2,8.6,8.6,6.9,7.2,1,0.6,0.4,0.4,0.4,0.8,0.5,0.4,0.2,0.2
18025,2020-07-05,0,0,3,Crawford,0,0,0,0,0,0,4,4.8,8.3,7.1,7.7,0.7,0.6,0.4,0.3,0.4,0.7,0.5,0.4,0.2,0.2
18025,2020-07-06,0,0,8,Crawford,0,0,0,0,0,0,7,5.4,5.1,7.3,8.3,0,0.4,0.6,0.5,0.4,0,0.4,0.4,0.2,0.2
18025,2020-07-07,0,0,10,Crawford,0,0,0,0,0,0,7.7,6.6,5.9,7.7,8.1,0,0.2,0.4,0.5,0.4,0,0,0.3,0.2,0.2
18025,2020-07-08,0,0,5,Crawford,0,0,0,0,0,0,7.3,7.4,6,8.1,8.1,0.3,0.2,0.1,0.5,0.4,0,0,0,0.2,0.2
18025,2020-07-09,1,0,7,Crawford,0.14285714285714285,0,0,0,0,0,6.3,6.2,6.4,8.9,7.9,0.3,0.2,0.1,0.5,0.4,0,0,0,0.2,0.2
18025,2020-07-10,0,0,7,Crawford,0,0,0,0,0,0,5.3,5.4,6.3,7.5,7.8,0.3,0.2,0.4,0.5,0.4,0,0,0.1,0.2,0.2
18025,2020-07-11,0,0,2,Crawford,0,0,0,0,0,0,5,5.8,6.4,7.5,7.3,0,0.6,0.6,0.4,0.4,0,0.1,0.1,0.2,0.2
18025,2020-07-12,0,0,6,Crawford,0,0,0,0,0,0,5,6.6,8.1,7.5,7,0.7,0.6,0.6,0.3,0.4,0.1,0.1,0.1,0.1,NaN
18025,2020-07-13,2,0,7,Crawford,0.2857142857142857,0,0,0,0,NA,8,8.6,9.7,7.3,NA,1,0.6,0.4,0.3,NA,0.1,0.1,0.1,0.1,NA
18025,2020-07-14,1,0,11,Crawford,0.09090909090909091,0,0,0,0,NA,11.7,11.8,9.9,6.9,NA,1,0.6,0.4,0.3,NA,0.1,0.1,0.1,0.1,NA
18025,2020-07-15,0,0,17,Crawford,0,0,0,0,0,NA,15.3,12.2,9.9,6.2,NA,0.3,0.6,0.4,0.3,NA,0,0.1,0.1,NaN,NA
18025,2020-07-16,0,0,18,Crawford,0,0,0,0,NA,NA,14.3,11.2,9.1,NA,NA,0,0.2,0.6,NA,NA,0,0,0.2,NA,NA
18025,2020-07-17,0,0,8,Crawford,0,0,0,0,NA,NA,9.3,9.2,8.3,NA,NA,0,0.2,0.3,NA,NA,0,0.2,0.2,NA,NA
18025,2020-07-18,0,0,2,Crawford,0,0,0,0,NA,NA,3.7,6,6.9,NA,NA,0.3,0.2,0.1,NA,NA,0.3,0.2,0.1,NA,NA
18025,2020-07-19,1,0,1,Crawford,1,0,0,0,NA,NA,1.3,2.6,4.4,NA,NA,0.3,0.2,0.1,NA,NA,0.3,0.2,NaN,NA,NA
18025,2020-07-20,0,0,1,Crawford,0,0,0,NA,NA,NA,1,1,NA,NA,NA,0.3,0.2,NA,NA,NA,0.3,NaN,NA,NA,NA
18025,2020-07-21,0,0,1,Crawford,0,0,NA,NA,NA,NA,0.7,NA,NA,NA,NA,0,NA,NA,NA,NA,NaN,NA,NA,NA,NA
18025,2020-07-22,0,0,0,Crawford,NaN,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
18027,2020-03-03,0,0,0,Daviess,NaN,0,0,0,NA,NA,0,0,0,NA,NA,0,0,0,NA,NA,NaN,NaN,NaN,NA,NA
18027,2020-03-04,0,0,0,Daviess,NaN,0,0,0,NA,NA,0,0,0,NA,NA,0,0,0,NA,NA,NaN,NaN,NaN,NA,NA
18027,2020-03-05,0,0,0,Daviess,NaN,0,0,0,NA,NA,0,0,0,NA,NA,0,0,0,NA,NA,NaN,NaN,NaN,NA,NA
18027,2020-03-06,0,0,0,Daviess,NaN,0,0,0,0,NA,0,0,0,0.1,NA,0,0,0,0,NA,NaN,NaN,NaN,NaN,NA
18027,2020-03-07,0,0,0,Daviess,NaN,0,0,0,0,NA,0,0,0,0.1,NA,0,0,0,0,NA,NaN,NaN,NaN,NaN,NA
18027,2020-03-08,0,0,0,Daviess,NaN,0,0,0,0,NA,0,0,0,0.1,NA,0,0,0,0,NA,NaN,NaN,NaN,NaN,NA
18027,2020-03-09,0,0,0,Daviess,NaN,0,0,0,0,0,0,0,0,0.1,0.1,0,0,0,0,0,NaN,NaN,NaN,NaN,NaN
18027,2020-03-10,0,0,0,Daviess,NaN,0,0,0,0,0,0,0,0.1,0.1,0.1,0,0,0,0,0,NaN,NaN,NaN,NaN,NaN
18027,2020-03-11,0,0,0,Daviess,NaN,0,0,0,0,0,0,0.2,0.1,0.1,0.1,0,0,0,0,0,NaN,NaN,NaN,NaN,NaN
18027,2020-03-12,0,0,0,Daviess,NaN,0,0,0,0,0,0.3,0.2,0.1,0.1,0.2,0,0,0,0,0,NaN,NaN,NaN,NaN,NaN
18027,2020-03-13,0,0,1,Daviess,0,0,0,0,0,0,0.3,0.2,0.1,0.1,0.2,0,0,0,0,0,NaN,NaN,NaN,NaN,NaN
18027,2020-03-14,0,0,0,Daviess,NaN,0,0,0,0,0,0.3,0.2,0.1,0.2,0.3,0,0,0,0,0,NaN,NaN,NaN,NaN,NaN
18027,2020-03-15,0,0,0,Daviess,NaN,0,0,0,0,0,0,0.2,0.3,0.3,0.6,0,0,0,0,0,NaN,NaN,NaN,NaN,NaN
18027,2020-03-16,0,0,0,Daviess,NaN,0,0,0,0,0,0,0.2,0.3,0.3,0.8,0,0,0,0,0,NaN,NaN,NaN,NaN,NaN
18027,2020-03-17,0,0,0,Daviess,NaN,0,0,0,0,0,0.3,0.2,0.1,0.4,1.1,0,0,0,0,0,NaN,NaN,NaN,NaN,NaN
18027,2020-03-18,0,0,1,Daviess,0,0,0,0,0,0,0.3,0.2,0.3,0.8,1.1,0,0,0,0,0,NaN,NaN,NaN,NaN,NaN
18027,2020-03-19,0,0,0,Daviess,NaN,0,0,0,0,0,0.3,0.4,0.4,1.1,1.2,0,0,0,0,0,NaN,NaN,NaN,NaN,NaN
18027,2020-03-20,0,0,0,Daviess,NaN,0,0,0,0,0,0.3,0.6,0.6,1.5,1.4,0,0,0,0,0,NaN,NaN,NaN,NaN,NaN
18027,2020-03-21,0,0,1,Daviess,0,0,0,0,0,0,0.7,0.6,0.7,1.5,1.7,0,0,0,0,0,NaN,NaN,NaN,NaN,NaN
18027,2020-03-22,0,0,1,Daviess,0,0,0,0,0,0,1,0.8,1.4,1.7,2.1,0,0,0,0,0,0,NaN,NaN,NaN,NaN
18027,2020-03-23,0,0,1,Daviess,0,0,0,0,0,0,1,2,2.1,1.9,2.7,0,0,0,0,0,0,0,NaN,NaN,NaN
18027,2020-03-24,0,0,1,Daviess,0,0,0,0,0,0,2.7,2.8,3,2.3,2.9,0,0,0,0,0,0,0,0,NaN,NaN
18027,2020-03-25,0,0,6,Daviess,0,0,0,0,0,0,4,3.8,3,2.9,3.1,0,0,0,0,0.1,0,0,0,NaN,NaN
18027,2020-03-26,0,0,5,Daviess,0,0,0,0,0,0,5.7,3.8,3.1,3.6,3.3,0,0,0,0,0.1,0,0,0,NaN,NaN
18027,2020-03-27,0,0,6,Daviess,0,0,0,0,0,0,4,4,3.6,4,4,0,0,0,0.1,0.2,0,0,0,NaN,NaN
18027,2020-03-28,0,0,1,Daviess,0,0,0,0,0,0,3,3.6,4.1,4.3,4.9,0,0,0,0.2,0.2,0,0,0,0,NaN
18027,2020-03-29,0,0,2,Daviess,0,0,0,0,0,0,2.3,3.6,4.6,4.5,5.5,0,0,0,0.2,0.4,0,0,0,0,NaN
18027,2020-03-30,0,0,4,Daviess,0,0,0,0,0,0,3.7,4.2,5.6,5.4,6,0,0,0,0.3,0.4,0,0,0,0,NaN
18027,2020-03-31,0,0,5,Daviess,0,0,0,0,0.1,0,6,6.4,5.6,6.6,6.6,0,0,0.1,0.3,0.4,0,0,0,0,0
18027,2020-04-01,0,0,9,Daviess,0,0,0,0,0.1,0,8.7,7.2,6.1,7.5,6.9,0,0.2,0.4,0.5,0.5,0,0,0.1,0.1,0.1
18027,2020-04-02,0,0,12,Daviess,0,0,0,0,0.1,0,9,7.4,6.3,7.7,7,0.3,0.6,0.4,0.6,0.5,0.1,0.1,0.1,0.1,0.1
18027,2020-04-03,1,0,6,Daviess,0.16666666666666666,0,0,0,0.1,0,7.7,7,7.9,8.2,7.7,1,0.6,0.6,0.6,0.6,0.2,0.1,0.1,0.1,0.1
18027,2020-04-04,2,0,5,Daviess,0.4,0,0,0.1,0.1,0,4.7,8.2,9.9,8.3,8.3,1,0.8,0.7,0.7,1,0.2,0.1,0.1,0.1,0.1
18027,2020-04-05,0,0,3,Daviess,0,0,0.2,0.1,0.1,0,7.7,9.6,10.6,8.5,9,1,1,1.1,0.7,1.1,0.2,0.1,0.1,0.1,0.1
18027,2020-04-06,1,0,15,Daviess,0.06666666666666667,0.3,0.2,0.1,0.1,0,12.3,11.2,10.3,9.4,9.4,0.7,1.4,1.3,0.8,1.3,0,0.1,0.1,0.1,0.1
18027,2020-04-07,1,1,19,Daviess,0.05263157894736842,0.3,0.2,0.1,0.1,0.1,16,12.2,11.1,10.1,10.2,1.7,1.2,1.1,1.4,1.4,0.1,0.1,0.1,0.1,0.1
18027,2020-04-08,3,0,14,Daviess,0.21428571428571427,0.3,0.2,0.1,0.1,0.2,14.3,14,11.6,11.1,10.3,1.7,1.2,1,1.6,1.7,0.1,0.1,0.1,0.1,0.2
18027,2020-04-09,1,0,10,Daviess,0.1,0,0.2,0.1,0.1,0.2,12,12.6,11.6,11.3,10.4,1.3,1.2,1,1.8,1.7,0.1,0.1,0.1,0.2,0.2
18027,2020-04-10,0,0,12,Daviess,0,0,0,0.1,0.1,0.3,10,9.4,11.7,12.1,10.8,0.7,1,1.1,2,1.8,0.1,0.1,0.1,0.2,0.2
